A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
178,1.2399273222,0.9861136431,0.788978534,0.6668841196,0.6242721656,0.6242721656,0.6645000178,0.7615004327,0.898181056,0.947370071,0.7702041037,0.6215544796,0.510867991,0.4658773307,0.5391494141,0.7023775864,0.9301635362,1.1733142936,0.5545632356,0.3385591167,0.1435156479,0.0187798808,0.1488238908,0.2950294775,0.4454435722,0.2791829998,0.1548628647,0.1120515405,0.1917020212,0.3590838939,0.4955896338,0.1437611839,0.0419930902,0.1449826262,0.3783108994,0.1343778886,0.0118774395,0.1511751247,0.1303816136,0.3290692377,0.327560891,0.3587314221,0.3399044219,0.5664139319,3.7525255447,0.4213870078,2.7917136598,0.3083711781,2.0429771551,0.3378525268,2.2382928207,0.4740698978,3.1407408988,2.1936433918,1.6769231737,1.9612151548,2.6937920809,3.254204835,59,2,0.9994252873,59,13,0.9754233607,55,17,0.9510324968,48,17,0.9351823203,6.87434042963848E-05,9.17400617457879E-05,0.0001154275,0.0001283453,0.0001211896,9.47670682404236E-05,0.000051118,-0.00000465,-0.0000585,1.56428282233428E-05,9.4263670661722E-05,0.0001687781,0.0001874635,0.0001501316,0.0001049373,7.01855301905097E-05,4.75973892369394E-05,-0.000021294,-1.71555258621672E-05,-1.28145882914068E-05,-9.5416995012323E-06,-6.39270666553402E-06,-2.85959393766085E-06,5.71439258084827E-07,-3.44383145547672E-06,-6.98486825993275E-06,-1.03214978713671E-05,-1.35650964358221E-05,-1.74970959313966E-05,-2.02476469983302E-05,-1.30030592259673E-05,-9.73707461561436E-06,-6.39270666553402E-06,-9.35147028228831E-07,-6.59009607788437E-06,-9.93217741706632E-06,-0.000013191,1
179,1.398187059,1.090044906,0.8053229872,0.5955796636,0.494570735,0.5560154226,0.6899249334,0.8540010497,1.0015881105,1.0423035111,0.8813367244,0.7403025906,0.6139758447,0.5298952541,0.5719130371,0.7530198394,1.0166917306,1.3171099842,0.4826435748,0.3251362593,0.1599779918,0.0270842411,0.1736585933,0.3460240737,0.5174437,0.3740938464,0.2385190814,0.1513382044,0.1932093573,0.3272601306,0.4111495249,0.1627560335,0.0541684822,0.1635054897,0.4536554242,0.1898045204,0.0383029011,0.1292624393,0.1773736361,0.311034322,0.311034322,0.2942411746,0.2951104267,0.5963994531,3.8374620063,0.4892694711,3.1481467605,0.3324501119,2.139111072,0.2931001404,1.8859183169,0.4388796926,2.8239196683,3.2269918288,2.0662829593,2.253464238,3.4124355953,4.2530954406,55,3,0.9985112886,55,16,0.9567506994,45,15,0.9428090416,46,16,0.9375590719,5.63448416813076E-05,0.000081583,0.0001204213,0.0001588971,0.0001558971,9.40607363611932E-05,2.91177445364592E-05,-1.81046213506048E-05,-5.79394022016973E-05,2.26116449971735E-05,0.000089544,0.0001547969,0.000182139,0.0001453883,9.18765170849804E-05,5.60415928068936E-05,3.4960509372019E-05,-1.51547308483179E-05,-1.21867060548631E-05,-8.59917354124838E-06,-5.23125704619229E-06,-1.80554565139801E-06,2.1742681296676E-06,5.9663417839012E-06,2.95186516910377E-06,-5.99942340087096E-07,-4.22557610608296E-06,-7.8167263732157E-06,-0.000011637,-0.000013791,-8.59917354124838E-06,-5.23125704619229E-06,-1.60420488350592E-06,4.66842081399859E-06,-1.00108513988854E-06,-4.6283011357851E-06,-0.000008013,1
180,2.3827683688,1.9362014471,1.5324052649,1.1648072162,0.8834632907,0.7271459062,0.7134365078,0.7738915665,0.885188186,0.9141013324,0.69727426,0.5813688363,0.6151846484,0.7603915092,1.0498952451,1.4115998021,1.8102860318,2.2378265559,0.4856647643,0.3447002179,0.2645872684,0.1967135243,0.2958175591,0.3780251561,0.5145600037,0.3741829034,0.2534286404,0.1917535616,0.2241805172,0.3354939609,0.3978910364,0.1195420506,0.0537603331,0.1917535616,0.410405755,0.1723501089,0.0646118791,0.162273507,0.3876712748,0.3551814271,0.3356967496,0.3870044511,0.3666936212,0.6189573957,1.9871234086,0.5632459141,1.8082652351,0.4954966559,1.5907605445,0.4854536688,1.5585181723,0.5576167701,1.7901932257,1.7989768705,1.540704544,1.5182787095,1.6396720984,1.6809893202,39,16,0.9119702176,39,14,0.9333474217,47,17,0.9322937149,43,15,0.9371833339,8.69774982964904E-05,0.0001107902,0.0001397033,0.0001705551,0.0001749301,0.0001238836,0.000028898,-7.0245826621142E-05,-0.00015289,0.0001770814,0.0003579296,0.0002958868,0.0001865899,0.00010039,5.28559071133107E-05,2.66565341716437E-05,1.06605920861944E-05,-3.79495959858981E-05,-3.55951224660925E-05,-3.29898507694397E-05,-3.12527875065619E-05,-2.9077815671007E-05,-0.000026635,-2.45193742244543E-05,-2.72052306763324E-05,-2.98125476723107E-05,-3.23041505794832E-05,-0.000034158,-3.62087119502817E-05,-3.69527147625772E-05,-3.33278535279854E-05,-3.14298245085976E-05,-2.92623392866638E-05,-2.60615489717199E-05,-2.96297186469899E-05,-3.17817637679168E-05,-3.36625024952738E-05,1
181,1.6240328343,1.2816289958,0.952456091,0.6969889627,0.5198511872,0.4706076295,0.5156504812,0.6463509504,0.8339177343,0.9057888792,0.7512445328,0.6136651484,0.5169948404,0.514302608,0.6497783768,0.9047665438,1.2140241748,1.5617477365,0.4761794582,0.3187783251,0.1720927615,0.0481013891,0.1867920075,0.3621366998,0.5238415747,0.379604997,0.2280634933,0.1377414165,0.1909570625,0.3272308902,0.3986325539,0.1586616865,0.0304219897,0.1635447231,0.44628136,0.1867920075,0.0215115952,0.1350270338,0.1850497388,0.3784308081,0.3784308081,0.361004908,0.3854609211,0.5987450498,2.8823898429,0.5357595363,2.5791743016,0.4069576223,1.9591151818,0.3744707481,1.8027216778,0.4772880632,2.2976895856,2.2275250177,1.6747146804,1.8944933514,2.6049937078,3.0174589253,51,5,0.9951825522,51,14,0.9615843008,43,16,0.9281954439,44,16,0.9315409787,0.000055584,7.87956319409682E-05,0.0001167962,0.0001625691,0.0001857161,0.0001427928,6.20273832653769E-05,-2.52186885674266E-05,-0.000089256,3.33541796956431E-05,0.0001496568,0.0002235065,0.0001973515,0.0001283185,7.49124427852921E-05,4.5424547765084E-05,2.85353226529697E-05,-1.45988286511894E-05,-1.20855431608473E-05,-9.25064828346348E-06,-6.47791771177987E-06,-3.65813762023252E-06,-1.51471726341658E-07,2.90754279207939E-06,3.66870711524164E-07,-2.77606732684608E-06,-5.95113002296785E-06,-8.73685448276179E-06,-1.17598521247324E-05,-1.33637503445509E-05,-9.25064828346348E-06,-6.30248825310617E-06,-3.48160366606297E-06,1.56418923732811E-06,-3.12868865281511E-06,-6.12688784731796E-06,-8.9084919488136E-06,1
182,1.1739278125,0.9524959426,0.7539344532,0.6030003876,0.5309921494,0.5538995701,0.5911076755,0.6445607651,0.8215388217,0.8014871532,0.6532236856,0.6261084845,0.6100732326,0.5929192647,0.6536764486,0.7780741663,0.9482543913,1.1606211355,0.5178043084,0.3839417177,0.255704156,0.1636311337,0.250738554,0.3580230068,0.4823052386,0.3393563347,0.1808101427,0.0949929926,0.1860521019,0.3567813047,0.4561382797,0.1713589955,0.0523133481,0.1578798135,0.4142434467,0.1615842426,0.0516015687,0.163178488,0.2585805587,0.1636859035,0.1838491084,0.2040816327,0.2040816327,0.5429365723,2.6294573816,0.4859484238,2.3534621448,0.4247020449,2.0568441765,0.4371471201,2.1171160321,0.5389710665,2.6102523232,2.5621215828,2.0771906056,2.0985854554,2.4290960488,2.6601019026,58,20,0.9386660406,58,10,0.9850246108,51,22,0.9021738879,52,23,0.8968633705,7.69375427643488E-05,9.94467793559735E-05,0.0001212121,0.0001265186,0.0001030232,5.95527406943922E-05,1.22012582565415E-05,-3.92898950468223E-05,-7.90688739040295E-05,5.17532498320448E-05,0.0001151799,0.0001414581,0.0001448432,0.0001207532,8.71953766391905E-05,5.98543518040588E-05,3.89152893535051E-05,-1.71530560249403E-05,-1.492268978665E-05,-1.16106104684882E-05,-8.69912853929071E-06,-6.18849515588962E-06,-2.59329498601354E-06,0.000000126,-2.43929141635312E-06,-5.55893876453104E-06,-0.000008387,-0.00001131,-1.45080759589749E-05,-1.62603939636019E-05,-1.14605174918259E-05,-8.69912853929071E-06,-6.03107054230199E-06,-1.0675246115431E-06,-5.87366130095439E-06,-8.54316792092664E-06,-0.00001131,1
183,1.5908656815,1.2780953004,0.9963939094,0.7877185501,0.6668094922,0.5713566363,0.4828211007,0.4962146737,0.693893241,0.6943871153,0.4739530258,0.4494502031,0.5589211656,0.6668094922,0.7736667012,0.9744771723,1.246249086,1.5381392888,0.5,0.3369843475,0.1832925542,0.0930384522,0.2131276148,0.3486100517,0.5,0.3615236488,0.2080403036,0.120349736,0.2002740666,0.3595029517,0.4166980905,0.1400939985,0.009257672,0.1761392225,0.4166980905,0.181884396,0.037030688,0.1581951685,0.2131276148,0.3504536548,0.3329758164,0.3700311837,0.3683643681,0.5564819235,2.189615547,0.5135859147,2.0208306077,0.4570934546,1.7985470729,0.4739959189,1.8650539928,0.565250561,2.2241179168,1.9131771778,1.649840995,1.6844972141,1.8687818704,1.8324913892,54,10,0.9827036416,54,13,0.9705894579,55,22,0.916515139,49,20,0.9129089488,6.01275624608965E-05,0.000080557,0.0001075158,0.0001323444,0.0001345817,0.0001206479,8.48964816292279E-05,-1.66217141641383E-05,-0.0001286467,0.0001142502,0.0002274915,0.0001827621,0.0001425402,0.0001049695,6.69889470568217E-05,4.29201211584228E-05,2.79868687203634E-05,-1.82374601289628E-05,-1.59034350360091E-05,-1.30978183734372E-05,-0.000010988,-8.3885358181241E-06,-5.76853228515184E-06,-3.32518719215065E-06,-5.6235018249282E-06,-8.3885358181241E-06,-1.11306385471588E-05,-1.36474129571737E-05,-1.62862455449219E-05,-1.71593166638736E-05,-1.32358032861607E-05,-0.000010988,-8.3885358181241E-06,-4.6121034772682E-06,-8.3885358181241E-06,-1.11306385471588E-05,-1.3373403175159E-05,1
184,1.6351426339,1.308216011,1.0052303913,0.7556232376,0.6166989418,0.5783115308,0.6014098316,0.6722143869,0.8159962214,0.853570519,0.6843533746,0.6003495029,0.574058557,0.6003495029,0.715581204,0.9336443783,1.2182047203,1.5410796491,0.4951242371,0.3476473143,0.2180360018,0.1290867899,0.2524143369,0.3756977433,0.5049257468,0.351572489,0.2038638721,0.1188060581,0.2004699439,0.3554543219,0.4257217081,0.1498218245,0.0140014282,0.190440013,0.4258368147,0.2038638721,0.0798204219,0.1731881024,0.2477105519,0.2452875356,0.2249942369,0.2338309414,0.2136338071,0.5732815062,2.4186773245,0.4872532507,2.0557237168,0.4287426089,1.8088670487,0.4458296143,1.8809572031,0.5326423426,2.2472205054,2.0865260986,1.7228249467,1.6999787504,1.9006340231,2.2431839432,50,13,0.9656086164,50,12,0.970772888,47,18,0.9237571637,46,16,0.9375590719,6.96908126814278E-05,9.44599243232142E-05,0.0001274401,0.0001586077,0.0001539795,0.0001079357,4.21788874152472E-05,-3.24066374822705E-05,-0.000097413,5.59282415683017E-05,0.0001631418,0.0002035474,0.0001862932,0.0001373035,8.74565974073861E-05,5.5084311349469E-05,3.36358980414461E-05,-2.12279184113788E-05,-1.86768172085877E-05,-1.55769445797502E-05,-1.29922623859568E-05,-9.7965130739088E-06,-6.75153464159123E-06,-0.000004097,-6.93013565628771E-06,-9.97551908990226E-06,-1.31673868636106E-05,-1.6081068630756E-05,-1.89888918228801E-05,-2.02061608020767E-05,-1.57455272835866E-05,-1.29922623859568E-05,-9.7965130739088E-06,-5.50609326870215E-06,-9.97551908990226E-06,-1.29922623859568E-05,-1.57455272835866E-05,1
185,1.6277676705,1.2943883812,1.0030053808,0.7987465949,0.6761643625,0.6500060826,0.7105254705,0.8570991287,1.0262347885,1.0311444376,0.8701538002,0.7092319063,0.6026841976,0.5980105097,0.7300731717,0.9394482443,1.2260562621,1.5365824428,0.5050505051,0.35798071,0.2215324465,0.1111111111,0.2215324465,0.3513641845,0.4949494949,0.3387981784,0.1897807498,0.081436947,0.1806923618,0.3506374739,0.4243626573,0.169323784,0.0404040404,0.169323784,0.4146338536,0.1857048112,0.0614420458,0.1764065575,0.1921848241,0.3320242136,0.3320242136,0.3495170413,0.3495170413,0.5746063977,2.8522124948,0.5131649676,2.5472315283,0.4029197676,2,0.3652943518,1.8132361884,0.5009986599,2.486840807,2.3197969504,1.7330720038,1.9286641032,2.5237723256,2.8443957887,49,11,0.9744764397,49,8,0.9865822012,46,17,0.9292047945,44,16,0.9315409787,7.14795001169473E-05,9.7956230636116E-05,0.000131304,0.0001538101,0.000145925,0.0001004498,2.99821271591498E-05,-2.94266516898659E-05,-7.34425391959639E-05,4.71778898355776E-05,0.0001292968,0.0001987081,0.0001960746,0.0001421731,8.99217885884492E-05,5.3306154808469E-05,3.20781957519632E-05,-2.21207010125562E-05,-1.92628294978231E-05,-0.000015776,-1.25041327906729E-05,-9.14489039641022E-06,-5.56455849726165E-06,-2.26178346722108E-06,-5.56455849726165E-06,-8.933762108779E-06,-0.000012296,-0.000015776,-1.92628294978231E-05,-2.07238759802373E-05,-0.000015776,-1.25041327906729E-05,-9.14489039641022E-06,-3.90051253337084E-06,-8.933762108779E-06,-0.000012296,-0.000015776,1
186,1.8534264886,1.4844769313,1.1613328282,0.9058704551,0.7269541228,0.650472778,0.6328061064,0.6989571899,0.8703539612,0.8683697613,0.6904438184,0.6256588445,0.6496198229,0.7347094188,0.8886364367,1.1285641204,1.4340264083,1.8049272685,0.5338469886,0.3833974347,0.2932626078,0.2109029147,0.2932626078,0.3676480735,0.466338569,0.3442837437,0.2359924985,0.1998027613,0.2531224425,0.3877116904,0.4330482691,0.1694364881,0.0777010738,0.1755088357,0.3669771823,0.1509784092,0.0222003068,0.1459997232,0.410705676,0.3333333333,0.3125,0.3265023332,0.3257791821,0.5859576089,2.2830793595,0.5408284261,2.1072415443,0.4835832693,1.8841959963,0.471561565,1.8373555688,0.537023747,2.0924172903,1.9440694672,1.6575273264,1.7652426911,2.006545402,2.1052154581,45,20,0.8958064165,45,17,0.9258962958,47,21,0.8946296188,43,18,0.908168567,8.31218575746384E-05,0.0001087856,0.0001378316,0.0001549552,0.0001423322,9.27694058613687E-05,2.28164799524385E-05,-5.9694389866384E-05,-0.0001252002,0.0001532107,0.0002571199,0.0002337075,0.00017208,0.0001097851,6.19062685490008E-05,3.44915189925572E-05,1.75723756548547E-05,-2.68186583668568E-05,-2.44663835042521E-05,-2.14064112170345E-05,-1.9180949010312E-05,-1.68792659248391E-05,-1.39845458367168E-05,-1.16176814262991E-05,-1.39845458367168E-05,-1.66998771481252E-05,-1.9180949010312E-05,-2.15736506996469E-05,-2.44663835042521E-05,-2.55232814875296E-05,-2.14064112170345E-05,-1.9180949010312E-05,-1.68792659248391E-05,-1.32561069748155E-05,-1.68792659248391E-05,-1.9180949010312E-05,-2.14064112170345E-05,1
187,1.335227855,1.0515717365,0.8199104299,0.6474707867,0.5849416945,0.5945032365,0.6054028806,0.6768609974,0.8322819483,0.8584526947,0.7040266585,0.6110681947,0.5597651186,0.5458821421,0.6126681037,0.7953285963,1.0597691535,1.3630042415,0.4955752212,0.4195847643,0.3128791067,0.2391018776,0.3128791067,0.4195847643,0.5044247788,0.4371358951,0.3722078026,0.3451327434,0.3680820238,0.4371358951,0.4336283186,0.2018009602,0.1153841134,0.2018009602,0.4337186108,0.2018009602,0.1415929204,0.2073517613,0.5841378347,0.3846153846,0.3850958537,0.3973832077,0.3960414485,0.6193009813,2.4202018612,0.586084518,2.2903933373,0.4852924912,1.896502389,0.4161045299,1.6261187826,0.4974171157,1.9438849052,1.9438849052,1.7029386366,1.985603926,2.4049130041,2.4202018612,56,27,0.8760926123,56,39,0.7176261178,48,22,0.8887803753,48,24,0.8660254038,6.94114291147666E-05,8.93737672583826E-05,0.0001048044,9.7049756003882E-05,6.18277688341383E-05,2.18607514744854E-05,-1.87160771102377E-05,-5.38161802773918E-05,-7.60167236792094E-05,8.25082508250825E-05,0.000183591,0.0001720705,0.0001175732,6.47885606268484E-05,2.91585670647043E-05,1.11572738524111E-05,1.66573915282021E-06,-2.41029072735743E-05,-2.29052408047232E-05,-2.03968803508263E-05,-1.83438684357561E-05,-1.63901458019105E-05,-1.31943246329661E-05,-1.12505883187301E-05,-1.31943246329661E-05,-1.60137185862547E-05,-1.84624001524116E-05,-2.061337355455E-05,-2.29052408047232E-05,-2.35238767348859E-05,-2.05054432478744E-05,-1.83438684357561E-05,-0.000016265,-1.22866778517803E-05,-0.000016265,-1.84624001524116E-05,-2.05054432478744E-05,1
188,1.6108042294,1.2987801108,1.0330307472,0.8191487564,0.6707233852,0.6349199739,0.6980302471,0.8355081806,0.9974459837,0.9960358701,0.8428898507,0.7105950612,0.642175506,0.6658158722,0.8104599885,1.0062273565,1.2699219338,1.5716448941,0.5000780782,0.3420853463,0.2237813315,0.1224426052,0.2169304578,0.3452661951,0.4999739712,0.3490151236,0.2025346931,0.1428497061,0.209359351,0.3420853463,0.4081420173,0.1560843083,0.0204071009,0.1460926093,0.4184699828,0.1516866822,0.0408142017,0.1516866822,0.2652923113,0.2156448243,0.2352488992,0.2114993565,0.2307265708,0.5816565825,2.50622567,0.5142833557,2.2159297885,0.4071034594,1.7541160386,0.4017335848,1.7309784725,0.519039707,2.2364238221,2.1677037629,1.6352502371,1.7401504416,2.1578979919,2.4311638901,49,12,0.9695488588,49,14,0.9583148475,46,16,0.9375590719,48,16,0.9428090416,7.89285972130007E-05,0.0001039829,0.0001319285,0.0001517916,0.000143753,9.43848878675209E-05,2.47498768906986E-05,-3.65522668904224E-05,-8.51608712573738E-05,7.22243515151466E-05,0.0001604645,0.0002041593,0.000182848,0.0001309905,0.000086763,5.38754411435529E-05,3.24482975519642E-05,-2.46402093327519E-05,-2.16984071270617E-05,-1.84884340524733E-05,-1.54897636439773E-05,-1.2602223256721E-05,-8.84418677702585E-06,-5.33388333744862E-06,-8.63577865510778E-06,-0.000012394,-1.54897636439773E-05,-1.84884340524733E-05,-2.16984071270617E-05,-2.31199422370702E-05,-1.84884340524733E-05,-1.54897636439773E-05,-1.2602223256721E-05,-6.97556136791308E-06,-1.2602223256721E-05,-1.54897636439773E-05,-1.82927082381076E-05,1
189,1.7043822134,1.3315704199,1.0044520042,0.7562902408,0.6250039838,0.5914687939,0.6794864985,0.8631532102,1.0270432343,1.0095685842,0.8412124419,0.6881090785,0.6351207024,0.6998201344,0.841149295,1.0678162738,1.3729721726,1.7439397426,0.5054678189,0.4010503579,0.2744473794,0.2061417537,0.2830229436,0.3965215803,0.4947402088,0.4207009272,0.3687575794,0.3504409812,0.3734808458,0.4316689045,0.453628969,0.1979926889,0.1236850522,0.2045898489,0.4330203688,0.2114837578,0.1649134029,0.2260520807,0.5565827349,0.3124322052,0.3131257293,0.3062285643,0.3062285643,0.6083797346,2.3352514575,0.5474658535,2.1014349421,0.4545065601,1.744612857,0.4090708449,1.5702089211,0.5153789387,1.978270066,1.7538454252,1.4296728716,1.6026395505,1.9996143091,2.3052782374,48,21,0.8992184106,48,33,0.7261843774,45,16,0.9346551487,45,15,0.9428090416,7.38771094753278E-05,9.80135104295548E-05,0.0001261801,0.0001337339,9.47052681672016E-05,3.09095853223956E-05,-2.95926815697764E-05,-6.24959087411521E-05,-8.50117977655217E-05,0.000108755,0.0002125499,0.0001986104,0.0001265884,7.12742415013573E-05,3.49025722980456E-05,1.5685513276188E-05,0.000004847,-2.89116159117098E-05,-2.72623584193698E-05,-2.45778159556783E-05,-2.2350416894092E-05,-1.99834227291406E-05,-1.68558332933033E-05,-1.45108736627881E-05,-1.66888618027075E-05,-1.98217477288091E-05,-2.2350416894092E-05,-0.000024862,-2.72623584193698E-05,-2.83459117604418E-05,-2.45778159556783E-05,-2.2350416894092E-05,-1.99834227291406E-05,-0.000015517,-1.99834227291406E-05,-2.2350416894092E-05,-2.4720326161348E-05,1
190,2.0855038643,1.6938079666,1.3137248465,1.0131117317,0.8208346912,0.702718708,0.5918519236,0.5638987969,0.7507671816,0.8514975729,0.6650263938,0.6035820123,0.5630448664,0.6487016707,0.894872818,1.2446199867,1.6455587573,2.0555925045,0.5180280284,0.3636644826,0.2931253376,0.189060162,0.2727168577,0.3200305869,0.4820107276,0.2966219862,0.1758752026,0.094530081,0.189060162,0.3219578545,0.4105429387,0.1762656031,0.0262179272,0.1310896362,0.366488738,0.3930940835,0.3642310856,0.3988228486,0.094530081,0.4122312949,0.4122312949,0.4268406144,0.447121415,0.6705084349,1.5375082015,0.7063788306,1.61976075,0.670917531,1.5384462786,0.6527798657,1.4968557367,0.6563429866,1.505026145,1.3401404777,1.4266219308,1.6205903179,1.7255115374,1.6251977051,42,16,0.924594659,42,8,0.9816918156,41,19,0.8861415671,41,22,0.8438460435,6.98136659244289E-05,0.000100787,0.0001453541,0.0001937215,0.0002134143,0.0001946726,0.0001467337,3.85662866463844E-05,-0.0001112144,5.69091132397599E-05,0.0001856436,0.0002633166,0.0002609619,0.000189328,0.0001204655,7.83473523191953E-05,5.1648283124254E-05,-1.09717285899676E-05,-7.70711408953991E-06,-4.58354586217402E-06,-1.65541524784139E-06,1.03970789854595E-06,4.1371069398763E-06,7.77423682119729E-06,4.1371069398763E-06,1.48615448660329E-06,-1.43012354001255E-06,-4.35876937241453E-06,-7.26437627052988E-06,-9.02587453656312E-06,-4.58354586217402E-06,-1.65541524784139E-06,1.26306314610274E-06,5.65465110865073E-06,1.03970789854595E-06,-1.65541524784139E-06,-4.35876937241453E-06,1
191,1.7378394872,1.4190048135,1.1284366997,0.8975804089,0.693355349,0.5278890166,0.495092348,0.6701249375,0.8551408449,0.8887455586,0.6985092993,0.4791192302,0.4522198738,0.6021152429,0.831585925,1.088207703,1.3935779043,1.7132474613,0.5060063037,0.3256669064,0.1607014752,0,0.1561737619,0.3179506167,0.494199887,0.3376463782,0.1931391363,0.0968548555,0.1661047069,0.31899024,0.411859292,0.1661047069,0.0525269204,0.1589753083,0.4102483629,0.1834686454,0.0433148082,0.1428886717,0.0968548555,0.2198242109,0.2198242109,0.2008369071,0.2198242109,0.5740630323,5.6656678423,0.4015890914,3.9634504802,0.2028567426,2.0020779226,0.2225255715,2.1961978106,0.4370175927,4.3131091573,4.6318119252,2.2227500033,2.0071132412,4.3164602371,6.0817862109,47,1,0.9997736276,47,8,0.9854073342,54,11,0.9790325843,54,11,0.9790325843,6.36696909265343E-05,8.71747400401781E-05,0.0001183153,0.0001542694,0.0001899295,0.0002061337,0.0001350378,-4.15127236497987E-06,-9.65987086277899E-05,1.69636136769449E-05,0.0002031171,0.0002794353,0.0002133791,0.0001480464,0.0001023102,7.0887150400581E-05,5.03643656886317E-05,-1.38868949146449E-05,-1.02422732817861E-05,-6.62391087790203E-06,-3.13479882612605E-06,1.44666758674725E-07,3.84561281581214E-06,7.63710419355338E-06,4.30086776551968E-06,8.44659776376769E-07,-2.66625238236344E-06,-6.16257431686418E-06,-9.79841684006562E-06,-1.19878987611052E-05,-6.62391087790203E-06,-3.13479882612605E-06,3.78208532081917E-07,5.87641972334428E-06,6.11546328248048E-07,-2.90056851142824E-06,-6.16257431686418E-06,1
