A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
59,1.5534054707,1.2476081269,0.9713258783,0.7321260612,0.5654289998,0.4952809607,0.5504387894,0.7001388882,0.8716209829,0.9064698237,0.713891265,0.5395529046,0.4568565029,0.5181288275,0.6783812016,0.9061516125,1.1855327093,1.4873948504,0.5096303933,0.3223441251,0.1743714581,0.0816967397,0.1734237801,0.3104953832,0.4905165238,0.3029736169,0.1636454357,0.1089289863,0.1762515282,0.3192618794,0.4275067606,0.1452386484,0.0090774155,0.1274075983,0.3998186801,0.1382630741,0.0363096621,0.1435265417,0.1906257261,0.2731521246,0.291284198,0.2581549896,0.277208605,0.6455499159,2.0604179783,0.6006798869,1.9172051731,0.5048742013,1.6114197457,0.467952553,1.4935759876,0.5287644435,1.6876708353,1.5253843403,1.4241330176,1.6665158303,1.9736830639,2.1081851068,55,10,0.983332166,55,11,0.9797958971,49,18,0.930083989,48,20,0.9090593429,6.32844384976903E-05,8.59082394792364E-05,0.00011546,0.000147402,0.0001612835,0.0001311872,5.70702908120353E-05,-2.1296226431035E-05,-7.8669285999863E-05,4.74985691590935E-05,0.0001611604,0.0002178965,0.0001817271,0.0001267865,8.20553126345925E-05,5.26752368650747E-05,3.36284479913785E-05,-1.86667486274159E-05,-0.000015007,-1.12175757867339E-05,-8.25059607035728E-06,-5.43828482344287E-06,-1.63869392574388E-06,2.41786838474021E-06,-1.63869392574388E-06,-5.23706814955576E-06,-8.25059607035728E-06,-1.14123550155398E-05,-1.48236540619705E-05,-1.71454579069377E-05,-1.14123550155398E-05,-8.25059607035728E-06,-5.43828482344287E-06,0.000000513,-5.43828482344287E-06,-8.25059607035728E-06,-1.12175757867339E-05,1
60,1.5665607933,1.2206181247,0.9249235781,0.6977550772,0.5778996558,0.5730192879,0.6678477099,0.8665748775,1.038666026,1.0013319386,0.8330222826,0.6609698844,0.5874577653,0.6486848844,0.7769038478,0.9889430609,1.2916702495,1.6304941102,0.4894157731,0.3753647629,0.2493326966,0.1670153752,0.2561133722,0.3795265018,0.51073771,0.4254158845,0.362593056,0.3323162956,0.3547630427,0.4058314456,0.4310846414,0.187428585,0.0883546823,0.1840973947,0.4408025983,0.2207789299,0.1658714209,0.2074396929,0.4991424482,0.278279662,0.2992081462,0.2802094531,0.2823349661,0.5937258093,2.4978820093,0.5235166652,2.2025029719,0.4199682153,1.7668611215,0.399053813,1.6788715001,0.510376672,2.1472213046,1.8609148255,1.4399822773,1.6380499986,2.172857905,2.552766142,51,18,0.935645513,51,33,0.7624400822,46,16,0.9375590719,47,14,0.9546057138,7.18394848752078E-05,9.5617233389241E-05,0.0001232282,0.000132301,9.61651792536417E-05,3.17116244034046E-05,-2.99001425300168E-05,-6.03587649324174E-05,-7.93696373806871E-05,9.6281376749365E-05,0.0001997887,0.0001939934,0.00012512,7.19186764266768E-05,3.74048081230402E-05,1.86695346180455E-05,7.26152458272915E-06,-0.000031298,-0.000029552,-2.68522087893893E-05,-2.46820528390166E-05,-2.23557376980034E-05,-1.90921547679372E-05,-1.658725252898E-05,-1.94239374750898E-05,-2.2673301303119E-05,-2.52778414155051E-05,-2.76671534278847E-05,-0.000029901,-3.06768187588747E-05,-2.7127485007917E-05,-2.48320769384655E-05,-2.2514770613299E-05,-1.77584831111876E-05,-2.2514770613299E-05,-2.49813917019765E-05,-2.72637784002845E-05,1
61,2.1760058323,1.7572473259,1.3729988328,1.0415742748,0.7699965351,0.5889264752,0.5838580654,0.7323633635,0.8968041437,0.9197852883,0.7430444216,0.5682601047,0.5264630994,0.6988477424,0.9815832454,1.3239985182,1.7119818768,2.1301643648,0.4943697378,0.3459948972,0.1956818891,0.0470295409,0.1956818891,0.3366802756,0.5057042599,0.3441923066,0.1899463714,0.0855950564,0.1735957125,0.3344144297,0.4116764112,0.1711901129,0.0599511367,0.1683401378,0.4116764112,0.2167954715,0.1181602591,0.2080093786,0.131451563,0.3129221585,0.3129221585,0.306546724,0.3058677714,0.5420460597,3.8056002204,0.444153447,3.118315179,0.287420969,2.0179268598,0.3099266918,2.1759351731,0.4967502771,3.4875873188,3.4367478748,2.0521296146,2.0356375475,3.0575013666,3.7602294934,42,4,0.9954545219,42,7,0.9860132972,50,14,0.96,51,14,0.9615843008,6.49225362353907E-05,8.87893550295475E-05,0.0001237813,0.0001707882,0.0002162399,0.0002142035,0.0001131023,-1.29749041214934E-05,-0.0001186127,8.79674587810525E-05,0.0002518904,0.0003005454,0.0002115408,0.0001315061,7.99073726782016E-05,5.10118764064768E-05,0.000033374,-1.71333498530921E-05,-1.46860622061031E-05,-1.17358091752504E-05,-8.89821899944197E-06,-6.02032084971364E-06,-3.14311334621393E-06,-1.06738018162507E-07,-2.93869828320235E-06,-5.81429816722255E-06,-8.48860509596088E-06,-1.15353244156962E-05,-1.44931783728803E-05,-1.58300640022868E-05,-1.17358091752504E-05,-8.69350763951234E-06,-6.02032084971364E-06,-1.71740276312757E-06,-6.02032084971364E-06,-8.69350763951234E-06,-1.15353244156962E-05,1
62,1.4606146142,1.1322646459,0.830430336,0.5963051809,0.4539007838,0.5045659223,0.6396141111,0.8132259682,0.9774859977,1.0085061556,0.8567680587,0.691947577,0.5623100214,0.5144765104,0.6030417205,0.8054790493,1.0947380687,1.4159977595,0.4771323474,0.3243472593,0.1602157273,0.0275217776,0.1686605748,0.3454564783,0.522913774,0.3655783556,0.2271357332,0.1653853004,0.2075822459,0.3394352568,0.4132341926,0.1602157273,0.0458696293,0.1583665144,0.4495223671,0.1674084374,0.0378250653,0.1493406932,0.1928707462,0.3407723003,0.3407723003,0.3333333333,0.3340732529,0.6288827418,2.8093440147,0.5489578434,2.452303632,0.4054167381,1.8110770276,0.3629586894,1.621408498,0.4524684242,2.021266247,2.0094284553,1.6157815903,1.7693325033,2.3153612708,2.6773756226,54,3,0.9984555975,54,18,0.9428090416,42,15,0.9340497736,44,15,0.9400962673,5.86617746170826E-05,8.40451128997456E-05,0.0001241337,0.0001682079,0.0001736951,9.96796012815949E-05,1.94975612920967E-05,-3.25375042585851E-05,-6.84165592740858E-05,3.41177178125555E-05,0.0001152562,0.0001863032,0.0001854362,0.0001308475,7.9019608176466E-05,4.63546354070216E-05,2.78566524991194E-05,-2.07337420968707E-05,-1.80238913016324E-05,-1.47056699284264E-05,-1.1738695852413E-05,-8.48919681244352E-06,-4.64722190296255E-06,-9.07602945236032E-07,-4.45678305270439E-06,-8.29663169096297E-06,-1.15495721223222E-05,-1.47056699284264E-05,-1.80238913016324E-05,-1.9651362886917E-05,-1.4886612533355E-05,-1.1738695852413E-05,-8.48919681244352E-06,-2.3834262220599E-06,-8.29663169096297E-06,-1.15495721223222E-05,-1.47056699284264E-05,1
63,1.4014968092,1.0856024488,0.8069165163,0.5904535031,0.5111232477,0.5549663477,0.6320330853,0.7571267826,0.9302976056,0.9234085853,0.792092208,0.6738339925,0.5793226418,0.5089959447,0.5628809721,0.7548081971,1.0288388146,1.3445987931,0.4954513067,0.3230044253,0.1827188956,0.0827294986,0.1684584981,0.3005156518,0.5045490416,0.330160455,0.2071261942,0.1577108593,0.1955177564,0.3146268704,0.4127384874,0.1473126832,0.0288903941,0.1187672821,0.4227287638,0.1397530821,0.012920177,0.1282290955,0.2403291847,0.3074649768,0.3272462428,0.3123475238,0.3105402905,0.6155819819,2.1828405575,0.5929983633,2.1027595281,0.5217617216,1.8501559186,0.5,1.7729893187,0.5292614166,1.8767496767,1.934314616,1.7469877768,1.8302237844,2.0447933331,2.1852416111,54,9,0.9860132972,54,17,0.9491531132,45,21,0.8844332774,48,22,0.8887803753,7.35871271585557E-05,0.0001011851,0.0001366926,0.0001650744,0.0001454131,0.00008509,0.000016523,-4.669451953797E-05,-8.48593415353081E-05,6.1050061050061E-05,0.0001403103,0.0001903581,0.0001926235,0.0001422575,8.63765055904794E-05,5.07048267436827E-05,2.8855884318773E-05,-0.00001983,-1.66564995800728E-05,-1.31980838085289E-05,-0.000010328,-7.78565812051889E-06,-0.000004057,5.20510183261225E-07,-3.27907256236796E-06,-6.8024266110929E-06,-9.54931577211575E-06,-1.26319378787644E-05,-1.59492176908723E-05,-1.83674246844885E-05,-1.31980838085289E-05,-0.000010328,-7.58909598688604E-06,-1.1672011946116E-06,-7.19581213018942E-06,-9.93918461414222E-06,-1.28211583974714E-05,1
64,1.8550902332,1.4935650451,1.1505633551,0.8818278724,0.691920184,0.6189866525,0.703793847,0.8740028718,1.0409463988,1.0272491388,0.8582213638,0.6674334589,0.6172680374,0.7141825097,0.9002675082,1.172211295,1.509366413,1.8676081869,0.5242018079,0.3619666145,0.1980785891,0.0714083338,0.1881774824,0.3319612934,0.4760555589,0.3387194683,0.2188043741,0.1785208346,0.2441960852,0.3802861603,0.4409942411,0.1670439545,0.0238027779,0.1547180567,0.3929261188,0.1565383317,0,0.1789171077,0.2499291684,0.3095238095,0.3095238095,0.285413164,0.3090398323,0.5724634725,2.3543527644,0.5048107683,2.0761195863,0.4404272951,1.8113316736,0.4404272951,1.8113316736,0.539008804,2.2167647872,2.043186516,1.7722848183,1.8471442273,2.1541218264,2.2529458889,42,7,0.9860132972,42,14,0.9428090416,44,17,0.9223465404,42,18,0.9035079029,8.57346772800391E-05,0.0001147411,0.0001561334,0.0001995571,0.0002161337,0.0001653154,0.000057332,-3.50892701702416E-05,-0.0001101046,9.99838735687792E-05,0.0002453579,0.0002850219,0.0002179356,0.000143464,8.72941214429676E-05,0.000052708,3.24504297459309E-05,-2.32673999241819E-05,-2.06026124818578E-05,-1.73634023888676E-05,-1.4403927633691E-05,-1.15915488841917E-05,-8.53708497069244E-06,-5.71618830962295E-06,-8.53708497069244E-06,-1.15915488841917E-05,-1.4403927633691E-05,-1.75708998923267E-05,-2.06026124818578E-05,-2.1957229946204E-05,-1.73634023888676E-05,-1.4403927633691E-05,-1.15915488841917E-05,-0.000007231,-1.15915488841917E-05,-1.4403927633691E-05,-1.75708998923267E-05,1
65,1.5072680549,1.1651713625,0.8670540634,0.6478826132,0.5136602283,0.5113730471,0.6223507886,0.7753403649,0.9341407449,0.9214536765,0.7742687122,0.6515661432,0.5960535774,0.628597879,0.7559474065,0.9680345782,1.2649805662,1.6073789503,0.4748227846,0.4057080275,0.3403736978,0.267039237,0.3408039154,0.4204873508,0.5253187164,0.4413429823,0.3668920127,0.3360412298,0.354295154,0.4169880887,0.4169880887,0.2392557899,0.1781785125,0.2380277795,0.4646327148,0.2240759301,0.1584456097,0.2101274866,0.6029785079,0.1995570316,0.2007850864,0.196809699,0.196809699,0.6265998291,1.8390805012,0.627561774,1.8419038248,0.5768082652,1.6929414663,0.542064369,1.5909675764,0.582704244,1.7102462581,1.75880369,1.573121844,1.6822834489,1.8289147294,1.9380283728,50,28,0.8284926071,50,33,0.7512655988,43,20,0.8852495958,47,20,0.9049434178,0.000077252,0.0001037242,0.0001326561,0.0001321598,8.20925164546009E-05,1.21757514375688E-05,-4.00251275902862E-05,-6.76837178843416E-05,-8.48096659043845E-05,0.0001089087,0.0002058298,0.0001904194,0.0001220463,6.72845290434814E-05,3.17196504809464E-05,1.23093411868839E-05,2.04620654454586E-06,-0.000029416,-2.80423076968745E-05,-2.58882197442086E-05,-2.38500619678034E-05,-2.16498985310968E-05,-1.87444210462396E-05,-1.63575433027579E-05,-1.87444210462396E-05,-2.16498985310968E-05,-2.39826562590923E-05,-2.62488831760355E-05,-2.82501549856418E-05,-2.88507322846509E-05,-2.58882197442086E-05,-2.38500619678034E-05,-2.17912817699891E-05,-1.72554171562255E-05,-2.16498985310968E-05,-2.38500619678034E-05,-2.60092481885704E-05,1
66,1.1842779205,0.9524374332,0.7535264486,0.6124552055,0.564206769,0.6094684108,0.6677606596,0.7384690768,0.8846258276,0.8917482397,0.7523954716,0.6976382357,0.6345039764,0.6088026886,0.6489744858,0.7694490925,0.9528205451,1.1682818156,0.5136419586,0.3879783106,0.2774288157,0.1981258499,0.2703216671,0.362473256,0.4863922834,0.342927618,0.1873969033,0.1170743658,0.1999594444,0.3649261944,0.4592917429,0.1739293515,0.0720457636,0.1653230512,0.4236519099,0.1538898185,0.0450286022,0.1708715315,0.3152002157,0.1844583863,0.2047161784,0.2093269868,0.2093269868,0.5418928036,2.6634960341,0.487872083,2.3979749307,0.4302506011,2.1147554687,0.4380424926,2.1530539512,0.5377149618,2.6429612258,2.5253122723,2.057212763,2.0647548124,2.3856218707,2.5627866957,55,22,0.916515139,55,13,0.9716646702,50,22,0.8979977728,50,22,0.8979977728,8.7668272987981E-05,0.0001108791,0.0001294989,0.0001242721,8.85151365773887E-05,4.28067178511767E-05,5.81663242442857E-07,-4.01422245210057E-05,-7.5308776879786E-05,5.52343280318776E-05,0.0001166744,0.0001535677,0.0001555309,0.0001278444,8.96567191273276E-05,5.84692205279973E-05,3.56348554851045E-05,-2.21481711330951E-05,-1.98582327761992E-05,-1.65481110020734E-05,-1.36241190087658E-05,-1.10989469416247E-05,-7.5254151901345E-06,-4.51483635929629E-06,-7.3560564244238E-06,-0.000010759,-1.36241190087658E-05,-1.65481110020734E-05,-1.9715658708069E-05,-2.13698860050481E-05,-1.65481110020734E-05,-1.36241190087658E-05,-0.000010929,-5.67446112133051E-06,-0.000010929,-1.36241190087658E-05,-1.65481110020734E-05,1
67,1.2539210669,0.9892067641,0.7718292025,0.6431600935,0.6205064615,0.6395894339,0.6735964651,0.7350212299,0.8845550057,0.8459704056,0.70190058,0.6054453633,0.5302689344,0.4994092266,0.5522184817,0.7124758537,0.945218146,1.2066575027,0.5420155561,0.32423961,0.1366707017,0.0119638282,0.1395210135,0.2877543184,0.458075594,0.3050189675,0.1625056082,0.1018683265,0.1741959681,0.342173853,0.4824998716,0.1364086291,0.0514583708,0.1418104811,0.3990434422,0.1268955608,0,0.1448068081,0.1112700343,0.3775641575,0.35887773,0.377291339,0.377291339,0.5442531023,2.7715875618,0.4413938987,2.2477811045,0.3826060193,1.9484061363,0.4266891854,2.1728979293,0.5300093482,2.6990518032,2.3493395991,1.9674068352,1.9398275785,2.358495283,2.6330950714,59,1,0.9998563528,59,12,0.9790978382,55,20,0.9315409787,48,19,0.9183223684,7.04614888757677E-05,9.30501981533554E-05,0.000117396,0.0001289754,0.0001148332,8.3585905789091E-05,3.72413038645999E-05,-2.16155872944296E-05,-0.000077968,3.80363066408151E-05,0.0001199994,0.0001733971,0.0001797739,0.0001448229,0.000095807,6.026784973429E-05,3.73235328355151E-05,-2.1309110813926E-05,-1.74404796464219E-05,-1.35847600693868E-05,-0.000010743,-8.01894747311131E-06,-4.7455625021722E-06,-1.19840551550533E-06,-4.7455625021722E-06,-8.20131298042067E-06,-0.000011103,-1.41055716541734E-05,-1.77586129455965E-05,-2.03277391004488E-05,-1.37588651038717E-05,-0.000010743,-8.01894747311131E-06,-2.42285660072021E-06,-8.20131298042067E-06,-1.09231070231897E-05,-1.39324734968313E-05,1
68,1.7881085391,1.4389920389,1.0976752993,0.8130220729,0.5810096852,0.4512716088,0.4834292796,0.6436058934,0.8279789447,0.8056050865,0.6325961246,0.5078310709,0.4772270578,0.5977577787,0.7989544079,1.0669871313,1.3919989881,1.7466476816,0.5093173663,0.3207649816,0.1417667847,0.0565811175,0.1427046127,0.3030891787,0.4907322502,0.3161574541,0.186708162,0.1417667847,0.2018147987,0.3385686398,0.4338910572,0.1779283982,0.1225924212,0.1678996927,0.4072486827,0.1333629728,0.0094301862,0.1535123101,0.0853939684,0.356441782,0.3371899497,0.3128377839,0.3323162956,0.6227036989,2.1543269901,0.5381051458,1.8616469455,0.4239400032,1.466677318,0.4089909309,1.414958997,0.5285238725,1.8284992454,1.6371964974,1.3067035727,1.385677846,1.8276230972,2.1871225742,53,6,0.9935713619,53,15,0.9591143417,46,12,0.965374057,46,11,0.9709874537,4.35838088230474E-05,6.11246715389556E-05,8.94271627603974E-05,0.0001319115,0.000183661,0.0002075243,0.0001325676,-6.48606303250973E-06,-0.0001100653,6.90333671794071E-05,0.0002021966,0.0002249663,0.0001692707,0.0001137706,7.46142867524826E-05,4.98716323692501E-05,3.33675362914304E-05,-0.000016441,-1.3321873041743E-05,-1.0139104671888E-05,-7.52428444718105E-06,-4.86368534633244E-06,-1.84672590501688E-06,1.62582588144248E-06,-1.84672590501688E-06,-5.0416312297392E-06,-7.70049641033081E-06,-1.04820544826786E-05,-1.34840793333041E-05,-1.52264846973555E-05,-1.03107788009011E-05,-7.52428444718105E-06,-5.0416312297392E-06,7.88952767764652E-08,-5.0416312297392E-06,-7.52428444718105E-06,-1.03107788009011E-05,1
69,1.6302384927,1.310118601,1.0192485283,0.7913277552,0.677156752,0.6719639191,0.7226125559,0.8455597017,1.0189189258,0.9945147063,0.8727589893,0.7731705545,0.7588884689,0.7973685127,0.9124853744,1.1140353926,1.386526889,1.6981982097,0.5102594274,0.3330773169,0.1676872145,0.0097963917,0.1594737025,0.3148591374,0.4899175378,0.3285809658,0.1929665371,0.0979639167,0.1798378455,0.3421732508,0.4320419756,0.1801044696,0.0881675251,0.1766069625,0.4114484503,0.1801044696,0.0489819584,0.1766069625,0.0881675251,0.2938680413,0.2932171699,0.3011529002,0.2991737798,0.5844349414,4.309276391,0.4856331419,3.5807705607,0.3323576394,2.450607976,0.2876550264,2.1209974392,0.4418401717,3.2578671904,3.2205503784,2.3507522481,2.3561708159,3.1056494407,3.7208662847,51,0,1,51,9,0.9843059136,49,19,0.9217624319,51,20,0.9198983612,5.96654696675207E-05,8.32244093926352E-05,0.0001155046,0.0001514994,0.0001615796,0.0001286526,6.71286686040942E-05,-9.32093297693354E-06,-7.24244444559294E-05,4.36987479491165E-05,0.0001193337,0.0001554402,0.0001527342,0.0001243517,8.92404253653594E-05,6.08197230302403E-05,4.08661237688088E-05,-1.41488836408234E-05,-1.09988897454309E-05,-7.84826777979638E-06,-4.59385100801908E-06,-1.50068958551556E-06,1.55909901116488E-06,0.000004889,1.74786668402238E-06,-1.11514918703761E-06,-4.59385100801908E-06,-0.000007659,-1.09988897454309E-05,-1.27768319447235E-05,-7.84826777979638E-06,-4.59385100801908E-06,-1.30784629622446E-06,3.42834209566762E-06,-1.30784629622446E-06,-4.59385100801908E-06,-7.84826777979638E-06,1
70,1.5028337787,1.1894313394,0.9154360255,0.6828188123,0.4911330147,0.4300398083,0.5375497604,0.7109012799,0.8842990753,0.8815454381,0.7179306874,0.5587807715,0.4552514536,0.5179134641,0.699028535,0.9285773413,1.2124635071,1.5305836564,0.5179134641,0.331428061,0.1472479032,0.0714257245,0.1453408193,0.3129973125,0.4821236402,0.3593537444,0.2725665916,0.2499900357,0.2802094531,0.3876326449,0.4567373508,0.1898164665,0.1431301838,0.184059879,0.4204800915,0.1785643112,0.1249950178,0.1785643112,0.1785643112,0.2755994488,0.2975555845,0.2854925554,0.2847670331,0.586875929,2.808021372,0.4670689452,2.2347816898,0.3675457439,1.7585936874,0.3690614029,1.7658456508,0.4928879019,2.3583174811,2.2850856137,1.8323377354,1.7293293698,2.016294554,2.4228297743,56,8,0.9897433186,56,28,0.8660254038,47,14,0.9546057138,47,16,0.9402714806,5.35267217094484E-05,7.29787464548336E-05,0.0001002908,0.0001366755,0.0001740747,0.0001610429,6.44993876293661E-05,-2.40543132114917E-05,-9.10882617784433E-05,5.47391875623298E-05,0.0001868188,0.0002297341,0.0001571322,9.80848672982931E-05,5.9386443803716E-05,3.69544274556536E-05,0.00002274,-1.90063482855811E-05,-1.60933928343516E-05,-1.28751666449267E-05,-0.000010275,-7.59987779196214E-06,-4.39751768417131E-06,-1.248799842569E-06,-4.22972717539382E-06,-7.59987779196214E-06,-0.000010275,-1.28751666449267E-05,-1.62396663385352E-05,-0.000018074,-1.28751666449267E-05,-1.0109453415096E-05,-7.59987779196214E-06,-2.39740435080763E-06,-7.59987779196214E-06,-0.000010275,-1.28751666449267E-05,1
71,1.5285908669,1.2175284304,0.9289923681,0.7069713071,0.5730204974,0.5538095168,0.6670257654,0.8473533282,0.9982743732,0.9773292249,0.8176688666,0.6487535943,0.5551914516,0.5673930436,0.6765078235,0.898807213,1.1843892003,1.5011170809,0.5,0.3468522934,0.1742526461,0.0712504621,0.1930298847,0.3475419983,0.5,0.3374742789,0.1942664758,0.1373671424,0.2036543537,0.3475419983,0.4316279439,0.14810424,0.0097870037,0.1666666667,0.4218641353,0.1578106922,0.0097870037,0.1614113994,0.2076136996,0.2555376964,0.2565914646,0.2509661249,0.2736019515,0.5395443959,4.0640731854,0.44919975,3.3835596717,0.3460022966,2.6062334566,0.3452621839,2.6006586193,0.4941073,3.7218220486,2.7946961659,2.0744824281,2.2648642599,2.9956061958,3.5760590184,51,7,0.99053576,51,14,0.9615843008,49,20,0.9129089488,46,18,0.9202613256,7.06747998275806E-05,0.000096133,0.0001318987,0.0001653664,0.000165206,0.0001107058,2.58002126782813E-05,-3.27105381690122E-05,-7.92324413947198E-05,5.93746094911222E-05,0.0001530864,0.0002085171,0.0001889603,0.0001367364,8.40105146898923E-05,5.08797383512649E-05,3.04834900479509E-05,-0.000024241,-2.15086183901708E-05,-1.79633094968495E-05,-1.49361008158918E-05,-1.20047490227046E-05,-0.000008448,-5.32320976759996E-06,-8.84257898300914E-06,-1.23987526013999E-05,-1.55134259707031E-05,-1.85143463266134E-05,-2.16771394940371E-05,-0.000023151,-1.81476551916683E-05,-0.000015129,-1.20047490227046E-05,-6.87694278877487E-06,-1.22018332453956E-05,-1.53214086809569E-05,-1.83313389806646E-05,1
72,1.4000834719,1.097465762,0.8328976841,0.6621199715,0.5902552275,0.573872507,0.651929577,0.7897349053,0.9301178951,0.9369855349,0.7934257545,0.6398039791,0.5501914203,0.5583905734,0.6205510376,0.783803751,1.0509655016,1.3520470272,0.5315099627,0.3848494163,0.2434001423,0.1534116697,0.249166766,0.3596694546,0.4685360722,0.3625909039,0.2649521521,0.2343979084,0.2814390179,0.4081820218,0.4684494586,0.1854993218,0.0815767359,0.1854993218,0.4054890383,0.1656218944,0.0810777909,0.1824111268,0.387790448,0.2081527236,0.2081527236,0.1968561987,0.218475557,0.5937391448,2.0671486275,0.5734610126,1.9965487464,0.4996585088,1.7395996369,0.4791986179,1.6683669488,0.5589915492,1.9461721935,1.7214627566,1.5889122976,1.6822273069,1.9191943196,1.9300979818,55,17,0.9510324968,55,26,0.8812087866,46,19,0.9107113072,41,18,0.8984751442,6.94284073212181E-05,9.28757084705588E-05,0.0001198549,0.0001251338,9.58866527662404E-05,5.05133566712873E-05,-5.66528224908272E-06,-4.5405673139818E-05,-7.4581110558157E-05,6.25724324002437E-05,0.0001571803,0.0001918714,0.0001492117,9.52911840408903E-05,0.000049857,2.38004879471912E-05,1.00636053975039E-05,-2.58048350407221E-05,-2.35366274389543E-05,-2.03536100102001E-05,-1.75997728291311E-05,-1.48581553851888E-05,-1.17174839643642E-05,-9.2415689170724E-06,-1.18833135278108E-05,-0.000015022,-1.79146829385733E-05,-2.0792508958649E-05,-2.37918873006201E-05,-2.50108152189518E-05,-2.050062299822E-05,-1.75997728291311E-05,-1.48581553851888E-05,-1.03931940350533E-05,-0.000015022,-1.77574699331408E-05,-2.06469264348678E-05,1
